blue,country,fips,green,hex_code,hsv/0,hsv/1,hsv/2,hue,img,lat,lng,red,saturation,value
0.41568627451,Moldova,MD,0.447058823529,72726a,0.166666666667,0.0701754385965,0.447058823529,0.166666666667,MD.png,47.1938708614,28.4739305894,0.447058823529,0.0701754385965,0.447058823529
0.227450980392,Monaco,MN,0.341176470588,4c573a,0.229885057471,0.333333333333,0.341176470588,0.229885057471,MN.png,43.7479808824,7.4128214711,0.298039215686,0.333333333333,0.341176470588
0.360784313725,Mongolia,MG,0.447058823529,73725c,0.159420289855,0.2,0.450980392157,0.159420289855,MG.png,46.8352906916,103.0832177941,0.450980392157,0.2,0.450980392157
0.447058823529,Montenegro,MW,0.556862745098,848e72,0.22619047619,0.197183098592,0.556862745098,0.22619047619,MW.png,42.7913240316,19.253240468,0.517647058824,0.197183098592,0.556862745098
0.360784313725,Montserrat,MH,0.345098039216,59585c,0.708333333333,0.0434782608696,0.360784313725,0.708333333333,MH.png,16.7353646189,-62.1869336173,0.349019607843,0.0434782608696,0.360784313725
0.419607843137,Morocco,MO,0.482352941176,947b6b,0.0650406504065,0.277027027027,0.580392156863,0.0650406504065,MO.png,31.8836259303,-6.3178446279,0.580392156863,0.277027027027,0.580392156863
0.38431372549,Mozambique,MZ,0.427450980392,6d6d62,0.166666666667,0.100917431193,0.427450980392,0.166666666667,MZ.png,-17.2600546024,35.5521993916,0.427450980392,0.100917431193,0.427450980392
0.309803921569,Myanmar,BM,0.439215686275,6d704f,0.181818181818,0.294642857143,0.439215686275,0.181818181818,BM.png,21.1543188126,96.5069211448,0.427450980392,0.294642857143,0.439215686275
0.447058823529,Namibia,WA,0.462745098039,777672,0.133333333333,0.0420168067227,0.466666666667,0.133333333333,WA.png,-22.1332473336,17.2182775317,0.466666666667,0.0420168067227,0.466666666667
0.349019607843,Nauru,NR,0.364705882353,5b5d59,0.25,0.0430107526882,0.364705882353,0.25,NR.png,-0.5221031125,166.9293765129,0.356862745098,0.0430107526882,0.364705882353
0.227450980392,Nepal,NP,0.247058823529,323f3a,0.435897435897,0.206349206349,0.247058823529,0.435897435897,NP.png,28.253007281,83.9385480053,0.196078431373,0.206349206349,0.247058823529
0.325490196078,Netherlands,NL,0.41568627451,666a53,0.195652173913,0.216981132075,0.41568627451,0.195652173913,NL.png,52.249263505,5.603418502,0.4,0.216981132075,0.41568627451
0.254901960784,New Caledonia,NC,0.298039215686,434c41,0.30303030303,0.144736842105,0.298039215686,0.30303030303,NC.png,-21.3163377621,165.7154891688,0.262745098039,0.144736842105,0.298039215686
0.121568627451,New Zealand,NZ,0.149019607843,1c261f,0.383333333333,0.263157894737,0.149019607843,0.383333333333,NZ.png,-41.8388736224,171.7799023103,0.109803921569,0.263157894737,0.149019607843
0.317647058824,Nicaragua,NU,0.396078431373,4b6551,0.371794871795,0.257425742574,0.396078431373,0.371794871795,NU.png,12.8399054731,-85.034782707,0.294117647059,0.257425742574,0.396078431373
0.466666666667,Niger,NG,0.611764705882,b09c77,0.108187134503,0.323863636364,0.690196078431,0.108187134503,NG.png,17.4261488449,9.3976477402,0.690196078431,0.323863636364,0.690196078431
0.63137254902,Nigeria,NI,0.674509803922,a8aca1,0.227272727273,0.0639534883721,0.674509803922,0.227272727273,NI.png,9.5939598936,8.1053064224,0.658823529412,0.0639534883721,0.674509803922
0.372549019608,Niue,NE,0.341176470588,4a575f,0.563492063492,0.221052631579,0.372549019608,0.563492063492,NE.png,-19.0523092906,-169.86878192,0.290196078431,0.221052631579,0.372549019608
0.305882352941,Norfolk I.,NF,0.356862745098,535b4e,0.269230769231,0.142857142857,0.356862745098,0.269230769231,NF.png,-29.0376570493,167.9525967968,0.325490196078,0.142857142857,0.356862745098
0.21568627451,North Korea,KN,0.301960784314,3c4d37,0.295454545455,0.285714285714,0.301960784314,0.295454545455,KN.png,40.143063848,127.1819577036,0.235294117647,0.285714285714,0.301960784314
0.309803921569,Northern Mariana Is.,CQ,0.207843137255,2F354F,0.635416666667,0.405063291139,0.309803921569,0.635416666667,CQ.png,15.0885181891,145.6792177533,0.18431372549,0.405063291139,0.309803921569
0.274509803922,Norway,NO,0.341176470588,485746,0.313725490196,0.195402298851,0.341176470588,0.313725490196,NO.png,64.4481697928,14.0848003543,0.282352941176,0.195402298851,0.341176470588
